date,open,high,low,close,volume,Name
1689206400000,454.11,457.68,452.05,453.63,32251745,AAPL
1689465600000,455.04,456.13,446.46,448.96,8660273,AAPL
1689552000000,446.33,449.41,438.03,438.53,3963566,AAPL
1689638400000,440.32,444.13,438.63,439.86,14924344,AAPL
1689724800000,438.37,446.7,431.98,444.7,35244691,AAPL
1689811200000,443.38,451.56,441.29,447.13,37006308,AAPL
1690070400000,444.68,452.73,438.48,439.15,33711739,AAPL
1690156800000,440.95,449.66,432.62,446.44,50333696,AAPL
1690243200000,450.16,457.16,443.9,445.78,20624155,AAPL
1690329600000,442.21,449.86,439.88,447.15,2014155,AAPL
1690416000000,447.84,449.65,446,447.61,15271372,AAPL
1690675200000,443.47,445.58,441.27,441.3,31439434,AAPL
1690761600000,438.16,439.57,434.01,435.17,12319836,AAPL
1690848000000,435.49,441.2,432.93,440.31,39113584,AAPL
1690934400000,440.12,442.66,432.03,438.22,5568775,AAPL
1691020800000,440.75,444.83,439.58,442.43,14593899,AAPL
1691280000000,446.6,449.22,440.7,447.64,40772372,AAPL
1691366400000,449.99,457.67,444.13,456.84,9827558,AAPL
1691452800000,453.43,453.79,447.71,452.73,38493519,AAPL
1691539200000,451.03,458.98,444.42,452.56,41510994,AAPL
1691625600000,455.69,463.47,449.11,450.85,50042072,AAPL
1691884800000,454.29,461.2,452.69,454.86,16179873,AAPL
1691971200000,459.07,459.96,455.52,455.64,10521301,AAPL
1692057600000,451.56,457.43,443.14,445.34,46082212,AAPL
1692144000000,442.92,447.34,438.79,442.73,22005728,AAPL
1692230400000,439.8,447.79,436.21,439.54,35028742,AAPL
1692489600000,437.8,441.54,435.99,440.61,26251277,AAPL
1692576000000,442.27,449.69,438.94,448.58,15784883,AAPL
1692662400000,446.55,454.83,442.08,446.99,34058812,AAPL
1692748800000,447.05,450.31,438.36,442.95,21196036,AAPL
1692835200000,446.79,453.72,437.93,445.99,4170558,AAPL
1693094400000,450.17,452.67,446.6,450.45,41132737,AAPL
1693180800000,450.85,455.25,442.01,454.26,13463141,AAPL
1693267200000,450.77,452.49,449.93,450.52,23340603,AAPL
1693353600000,453.02,460.57,451.57,451.77,37829010,AAPL
1693440000000,451.32,454.58,442.64,446.26,50756081,AAPL
1693699200000,443.66,446.46,442.19,445.93,8384132,AAPL
1693785600000,446.22,451.81,445.62,448.74,40829816,AAPL
1693872000000,450.64,455.83,449.9,450.75,10522354,AAPL
1693958400000,447.89,449.36,441.24,441.55,11254821,AAPL
1694044800000,441.86,442.51,438.81,439.84,33805512,AAPL
1694304000000,435.91,443.2,429.58,434.54,45427544,AAPL
1694390400000,435.79,440.77,427.49,433.45,8286194,AAPL
1694476800000,429.33,429.97,427.32,428.2,29104572,AAPL
1694563200000,430.56,436.8,428.1,429.38,39702873,AAPL
1694649600000,426.59,433.19,423.76,426.22,38699257,AAPL
1694908800000,423.97,431.12,423.35,427.57,1732103,AAPL
1694995200000,427.75,428.99,422.35,426.99,27110354,AAPL
1695081600000,427.24,427.36,420.57,426.46,9334774,AAPL
1695168000000,428.72,433.87,427.85,433.59,14121036,AAPL
1695254400000,430.98,435.62,427.23,434.75,14864098,AAPL
1695513600000,433.67,440.47,433.38,435.01,32937507,AAPL
1695600000000,437.79,441.1,430.02,435.12,19882727,AAPL
1695686400000,433.8,438.51,433.57,435.54,50304709,AAPL
1695772800000,431.39,432.68,424.86,428.37,27709903,AAPL
1695859200000,430.32,435.15,422.51,424.07,40970369,AAPL
1696118400000,422.71,429.55,419.6,422.59,21104440,AAPL
1696204800000,419.17,421.36,417.58,418.64,12881758,AAPL
1696291200000,420.03,426.92,416.95,417.64,44373325,AAPL
1696377600000,414.34,415.4,410.11,410.96,21352076,AAPL
1696464000000,415.05,422.98,409.88,410.23,15158265,AAPL
1696723200000,410.15,415.87,406.63,408.97,9315336,AAPL
1696809600000,407.68,408.58,403.5,408.56,15116783,AAPL
1696896000000,404.91,412.5,397.76,409.15,1201995,AAPL
1696982400000,406.99,410.93,405.33,409.89,28183791,AAPL
1697068800000,407.16,410.24,401.76,410,6004735,AAPL
1697328000000,412.01,412.43,410.48,410.74,14401802,AAPL
1697414400000,411.07,414.85,410.95,412.66,31431818,AAPL
1697500800000,416.41,424.22,410.35,412.65,46493647,AAPL
1697587200000,409.67,417.04,408.64,409.75,24564871,AAPL
1697673600000,412.11,413.22,409.66,409.83,34173411,AAPL
1697932800000,410.53,415.37,407.89,413.85,6567249,AAPL
1698019200000,416.48,424.79,415.59,423.33,31848552,AAPL
1698105600000,420.97,428.43,419.42,424.63,18233561,AAPL
1698192000000,424.72,432.87,422.23,427.61,43592335,AAPL
1698278400000,431.84,436.2,425.36,429.1,46804455,AAPL
1698537600000,426.4,433.48,425.65,432.78,4704160,AAPL
1698624000000,435.2,441.54,427.82,431.25,36144140,AAPL
1698710400000,434.09,437.4,427.51,428.23,41799468,AAPL
1698796800000,425.31,430.49,418.82,423.78,26710911,AAPL
1698883200000,422.9,425.54,422.16,422.92,47451680,AAPL
1699142400000,422.61,429.38,416.42,428.56,1446816,AAPL
1699228800000,428.45,434.07,421.8,422.2,20643930,AAPL
1699315200000,422.2,425.44,418.7,423.81,45285871,AAPL
1699401600000,426,430.6,425.57,427.11,9563890,AAPL
1699488000000,427.89,430.27,426.64,427.51,2496083,AAPL
1699747200000,429.8,433.09,426.39,426.61,36758041,AAPL
1699833600000,424.15,432.44,415.83,424.77,37763017,AAPL
1699920000000,425.55,428.97,422.9,427.1,38919892,AAPL
1700006400000,426.95,429.26,423.14,426.2,33290605,AAPL
1700092800000,429.79,437.07,425.64,432.61,16564231,AAPL
1700352000000,434.03,437.53,427.58,427.75,19401854,AAPL
1700438400000,424.99,431.74,422.03,429.74,24756521,AAPL
1700524800000,426.52,431.34,419.51,424.12,34104443,AAPL
1700611200000,428.49,436.49,424.16,435.51,41106097,AAPL
1700697600000,433.25,435.83,430.93,432.76,24287018,AAPL
1700956800000,431.65,438.36,429.69,436.8,33808842,AAPL
1701043200000,440.57,443.29,436.6,440.47,6868279,AAPL
1701129600000,442.87,446.33,442,442.89,17042551,AAPL
1701216000000,441.66,448.86,435.64,444.73,49192971,AAPL
1701302400000,447.62,449.86,439.19,440.56,37208351,AAPL
1701561600000,444.49,448.74,442.74,448.54,39197422,AAPL
1701648000000,446.8,447.8,442.53,444.48,50239998,AAPL
1701734400000,448.07,449.04,443.51,446.04,35978140,AAPL
1701820800000,442.24,446.49,439.95,440.05,31726449,AAPL
1701907200000,439.43,447.51,432.59,445.98,24733296,AAPL
1702166400000,443.59,447,439.3,445.33,37784661,AAPL
1702252800000,449.8,458.03,441.27,455.94,32557742,AAPL
1702339200000,460.02,465.29,457.73,460.61,6712993,AAPL
1702425600000,464.74,470.92,459.74,462.17,48079648,AAPL
1702512000000,458.61,461.21,455.43,458.66,1002717,AAPL
1702771200000,454.62,457.97,447.54,453.17,39057008,AAPL
1702857600000,454.67,461.74,448.62,458.86,50341628,AAPL
1702944000000,460.72,462.06,458.83,460.39,17306043,AAPL
1703030400000,462.88,471.76,455.98,468.29,8515784,AAPL
1703116800000,468.74,469.64,468.06,469.05,16270554,AAPL
1703376000000,465.17,471,464.39,466.95,46614651,AAPL
1703462400000,469.76,475.53,467.91,473.62,36755534,AAPL
1703548800000,476.19,479.27,470.21,476.05,4536964,AAPL
1703635200000,473.62,481.73,465.29,469.13,40873970,AAPL
1703721600000,469.06,472.43,464.37,470.59,19494533,AAPL
1703980800000,472.84,473.71,464.95,465.18,23968755,AAPL
1704067200000,465.14,473.78,462.48,473.48,23657035,AAPL
1704153600000,471.21,479.27,470.65,478.09,47585346,AAPL
1704240000000,479.41,486.02,478.82,481.75,33018832,AAPL
1704326400000,477.32,485.59,474.79,481.23,16504304,AAPL
1704585600000,485.45,491.55,478.1,491.21,40227288,AAPL
1704672000000,492.74,501.66,486.11,493.71,40787281,AAPL
1704758400000,494.39,498.77,492.52,494.44,26452345,AAPL
1704844800000,493.69,495.45,492.82,494.87,15917502,AAPL
1704931200000,490.22,496.85,484.16,484.28,16339373,AAPL
1705190400000,481.43,481.83,474.06,481.71,19283876,AAPL
1705276800000,483.94,488.38,476.34,487.8,47363638,AAPL
1705363200000,491.87,498.05,489.41,492.29,43994253,AAPL
1705449600000,490.03,498.89,487.01,495.18,8996152,AAPL
1705536000000,497.67,504.57,496.16,497.17,47673249,AAPL
1705795200000,492.58,498.5,490.92,494.08,7224598,AAPL
1705881600000,496.25,501.23,489.51,493.23,14350795,AAPL
1705968000000,497.27,499.92,488.65,489.56,36290291,AAPL
1706054400000,492.28,496.12,491.8,494.83,10758916,AAPL
1706140800000,496.46,500.16,490.85,494.88,47650284,AAPL
1706400000000,493.49,495.92,484.59,493.42,45712625,AAPL
1706486400000,493.64,500.68,490.8,495.93,33468124,AAPL
1706572800000,499.81,501.33,494.52,500.28,30945676,AAPL
1706659200000,502.35,503.92,493.69,493.87,25456330,AAPL
1706745600000,490.91,498.26,490.73,493.53,25205911,AAPL
1707004800000,491.92,500.06,486.08,488.88,46573313,AAPL
1707091200000,493.24,500.53,492.65,497.3,31426460,AAPL
1707177600000,496.93,506.67,491,493.42,41409496,AAPL
1707264000000,490.58,498.41,483.17,492.59,34278977,AAPL
1707350400000,495.61,501.8,492.75,498.4,6442397,AAPL
1707609600000,501.32,510.81,496.22,502.44,47288436,AAPL
1707696000000,506.21,508.39,500.11,504.03,43756946,AAPL
1707782400000,508.41,517.1,498.58,502.99,25380199,AAPL
1707868800000,504.94,507.67,504.7,505.7,19535262,AAPL
1707955200000,504.3,513.77,497.7,508.33,36060106,AAPL
1708214400000,503.66,506.46,498.31,505.4,42824218,AAPL
1708300800000,508.42,512.48,503.49,506.55,13176384,AAPL
1708387200000,507.03,516.73,505.58,508,26455853,AAPL
1708473600000,508.42,511.57,505,509.39,27939466,AAPL
1708560000000,506.04,511.3,498.89,509.76,44917576,AAPL
1708819200000,508.3,510.44,500.19,505.92,17318434,AAPL
1708905600000,510.05,512.54,507.95,510.17,17852605,AAPL
1708992000000,508.86,510.77,500.85,506.6,28794509,AAPL
1709078400000,502.9,512.77,500.42,505.39,10023353,AAPL
1709164800000,508.65,516.12,504.36,509.57,13386054,AAPL
1709424000000,514.28,516.81,506.21,513.82,39366804,AAPL
1709510400000,517.89,522.3,510.19,516.27,21274390,AAPL
1709596800000,517.61,524.81,510.5,521.78,49286393,AAPL
1709683200000,520.93,523.62,515.27,523.35,7588240,AAPL
1709769600000,519.99,521.49,516.44,516.62,15255095,AAPL
1710028800000,517.11,520.11,513.92,514.54,33225113,AAPL
1710115200000,514.3,521.19,509.71,514.38,37553958,AAPL
1710201600000,513.47,516.69,512.32,515.66,8006186,AAPL
1710288000000,520.85,530.1,510.83,529.55,28905866,AAPL
1710374400000,527.94,535.27,521.85,531.18,50950592,AAPL
1710633600000,528.69,535.31,526.52,533.94,41908081,AAPL
1710720000000,531.13,540.35,529.41,533.71,22760387,AAPL
1710806400000,534.37,543.4,532.62,535.19,39616608,AAPL
1710892800000,532.23,534.17,529.03,531.41,22781220,AAPL
1710979200000,535.37,541.23,533.4,540.17,7705938,AAPL
1711238400000,540.9,549.88,535.54,540.27,2364810,AAPL
1711324800000,542.79,549.41,537.83,542.19,48906940,AAPL
1711411200000,539.53,546.09,535.85,545.74,30161573,AAPL
1711497600000,544.15,549.49,536.22,549.12,20815302,AAPL
1711584000000,552.04,555.24,544.83,547.87,44769634,AAPL
1711843200000,549.78,558.04,545.31,546.02,20708442,AAPL
1711929600000,546.69,550.53,537.07,538.28,14844816,AAPL
1712016000000,543.14,551.02,535.98,549.17,17158992,AAPL
1712102400000,554.57,559.3,554.26,555.76,25333001,AAPL
1712188800000,551.69,554.98,544.28,544.81,38828811,AAPL
1712448000000,544.92,554.3,534.59,542.41,24469978,AAPL
1712534400000,537.9,542.32,531.21,531.27,42357703,AAPL
1712620800000,527.96,532.26,521.39,529.07,8642275,AAPL
1712707200000,531.14,532,521.94,524.25,41115178,AAPL
1712793600000,529.44,538.39,527.46,534.9,12176632,AAPL
1713052800000,538.34,544.99,528.13,528.48,23856763,AAPL
1713139200000,530.78,532.97,529.92,530.71,28550934,AAPL
1713225600000,532.81,540.5,528.57,529.26,2373818,AAPL
1713312000000,524.99,527.38,515.78,518.53,12683463,AAPL
1713398400000,519.31,523.57,510.01,518.55,28421926,AAPL
1713657600000,519.78,525.02,509.87,524.24,25294081,AAPL
1713744000000,528.28,529.21,519.14,528.42,21095439,AAPL
1713830400000,531.32,535.88,530.82,531.48,19080713,AAPL
1713916800000,534.65,535,530.11,533.26,11273247,AAPL
1714003200000,531.88,539.39,529.13,536.91,28160972,AAPL
1714262400000,532.99,540.72,527.77,531.31,46907579,AAPL
1714348800000,526.76,528.49,522.92,525.5,14609805,AAPL
1714435200000,528.82,531.41,524.38,526.1,46056562,AAPL
1714521600000,530.55,530.7,526.92,527.66,6439206,AAPL
1714608000000,524.98,530.93,522.14,523.83,43956219,AAPL
1714867200000,519.52,520.91,518.61,520.12,47312059,AAPL
1714953600000,518.26,523.94,515.56,522.49,40480551,AAPL
1715040000000,527.69,537.37,522.9,526.91,18164304,AAPL
1715126400000,527.03,527.58,521.47,523.03,33888796,AAPL
1715212800000,525.45,528.92,520.96,524.61,2708192,AAPL
1715472000000,524.9,530.35,519.13,523.06,16355787,AAPL
1715558400000,519.78,527.17,510.11,510.86,31850198,AAPL
1715644800000,509.22,516.97,501.77,504.16,14349460,AAPL
1715731200000,507.86,514.14,500.65,508.32,10068608,AAPL
1715817600000,511.73,519.4,508.1,514.49,8881879,AAPL
1716076800000,512.82,519.44,507.12,517.69,42057008,AAPL
1716163200000,522.48,526.48,515.67,521.28,26103227,AAPL
1716249600000,520.61,530.13,510.38,513.28,7688600,AAPL
1716336000000,515.5,518.82,512.3,518.46,4561792,AAPL
1716422400000,522.33,526.46,514.26,514.42,8426851,AAPL
1716681600000,518.09,519.03,514.08,518.56,36517193,AAPL
1716768000000,517.61,520.11,511.63,515.38,17815422,AAPL
1716854400000,517.8,523.01,517.14,520.67,41847613,AAPL
1716940800000,522.55,523.87,520.15,520.2,26047008,AAPL
1717027200000,522.33,530.86,522.29,525.12,32329387,AAPL
1717286400000,529.03,533.07,524.88,528.81,45066935,AAPL
1717372800000,525.91,527.55,523.13,524.06,2654180,AAPL
1717459200000,528.61,529.72,520.93,524.36,27179286,AAPL
1717545600000,521.77,525.77,518.43,522.29,3213739,AAPL
1717632000000,525.06,528.11,524.88,525.71,35166323,AAPL
1717891200000,521.21,525.25,519.21,524.91,40428866,AAPL
1717977600000,521.88,530.96,519.37,528.1,35147181,AAPL
1718064000000,529.23,534.57,527.44,527.52,34276286,AAPL
1718150400000,525.59,533.5,516.68,532.44,25108501,AAPL
1718236800000,534.55,540.18,527.91,533.25,30498901,AAPL
1718496000000,535.87,537.2,527.81,532.76,34530783,AAPL
1718582400000,535.23,542.81,529.87,538.73,45616817,AAPL
1718668800000,533.71,541.49,531.98,535.97,10733423,AAPL
1718755200000,532.4,533.51,523.98,527.11,29576535,AAPL
1718841600000,529.34,530.32,520.42,527.86,5994172,AAPL
1719100800000,532.83,537.65,522.5,529.54,30801309,AAPL
1719187200000,524.48,527.19,523.68,524.82,6395503,AAPL
1719273600000,530.26,540.4,522.84,536.76,34309697,AAPL
1719360000000,538.37,547.82,535.5,544.5,3470957,AAPL
1719446400000,545.43,548.09,540.74,543.45,42298996,AAPL
1719705600000,542.43,552.12,533.23,539.51,9777121,AAPL
1719792000000,540.23,546.59,532.5,541.25,29441820,AAPL
1719878400000,543.94,544.39,537.28,540.29,47400851,AAPL
1719964800000,541.84,550.6,538.83,548.78,16395783,AAPL
1720051200000,545.91,556.61,537.72,541.05,18708866,AAPL
1720310400000,541.11,548.19,540.14,545.92,9802739,AAPL
1720396800000,550.1,552.08,542.58,549.78,48844109,AAPL
1720483200000,545.61,546.95,544.55,546.81,16870056,AAPL
1720569600000,551.95,553.5,548.31,552.68,6824712,AAPL
1720656000000,548.41,555.01,541.82,546.04,31357231,AAPL
1720915200000,547.96,554.92,547.67,554.69,25474677,AAPL
1721001600000,549.72,555.15,544.31,554.51,31839366,AAPL
1721088000000,556.66,563.57,555.19,557.24,14826801,AAPL
1721174400000,561.68,565.68,561,561.61,18034879,AAPL
1721260800000,562.97,573.04,552.52,571.07,24839631,AAPL
1721520000000,568.74,569,566.63,568.21,6439732,AAPL
1721606400000,564.69,572.73,563.06,572.35,5984168,AAPL
1721692800000,570.17,576.11,565.75,574.56,47680231,AAPL
1721779200000,577.57,578.13,568.25,568.74,50458731,AAPL
1721865600000,563.81,565.06,552.82,561.85,30110716,AAPL
1722124800000,566.82,576.64,559.73,560.71,34743000,AAPL
1722211200000,559.92,562.66,555.44,561.6,12985042,AAPL
1722297600000,565.76,576.98,565.29,573.39,17966557,AAPL
1722384000000,575.23,585.36,570.6,572.53,48448096,AAPL
1722470400000,570.07,580.01,562.25,572.97,47466880,AAPL
1722729600000,568.91,574.18,563.59,570.33,42271686,AAPL
1722816000000,574.58,585.87,563.15,577.2,50899236,AAPL
1722902400000,578.54,588.65,578.01,587.07,8027804,AAPL
1722988800000,585.08,588.5,580.8,582.58,41699003,AAPL
1723075200000,578.42,584.47,576.17,583.45,16967193,AAPL
1723334400000,583.34,584.54,571.88,581.05,49932765,AAPL
1723420800000,578.28,589.16,574.92,579.68,35585438,AAPL
1723507200000,580.61,583.98,579.89,583.78,45600707,AAPL
1723593600000,583.46,589.28,574.43,582.26,36036807,AAPL
1723680000000,577.1,579,567.7,576.51,19181876,AAPL
1723939200000,578.86,589.22,569.18,588.63,27067850,AAPL
1724025600000,589.9,598.67,582.44,595.65,29627806,AAPL
1724112000000,597.95,604.32,591.6,597.53,2976221,AAPL
1724198400000,595.64,605.13,585.58,597.31,39892874,AAPL
1724284800000,602.81,614.38,599.54,613.44,12589751,AAPL
1724544000000,616.67,623.31,606.51,622.85,10644663,AAPL
1724630400000,620.92,624,608.71,615.43,2160827,AAPL
1724716800000,615.29,624.06,612.73,621.99,33058937,AAPL
1724803200000,618.71,624.78,615.98,619.52,21647926,AAPL
1724889600000,623.35,629.54,616.72,617.07,22876358,AAPL
1725148800000,617.16,627.19,605.13,617.94,50287799,AAPL
1725235200000,612.98,623.99,606.17,613.71,34122630,AAPL
1725321600000,608.97,612.22,606.13,610.63,2593175,AAPL
1725408000000,615.83,620.41,608.23,619.53,12987670,AAPL
1725494400000,617.4,623.99,614.46,622.11,15858846,AAPL
1725753600000,616.63,619.29,608.19,612.74,24394827,AAPL
1725840000000,618.1,618.23,605.99,607.62,5972849,AAPL
1725926400000,610.36,614.79,600.92,610.45,39743213,AAPL
1726012800000,611.4,617.29,607.81,611.39,24009284,AAPL
1726099200000,615.19,624.77,607.87,617.64,36332111,AAPL
1726358400000,623.72,629.01,618.07,620.17,1910271,AAPL
1726444800000,620.82,621.11,618.43,619.2,2426574,AAPL
1726531200000,618.7,620.23,606.76,616.69,38439280,AAPL
1726617600000,618.36,628.58,607.02,610.34,34391340,AAPL
1726704000000,608.31,614.17,603.7,611.99,38643226,AAPL
1726963200000,607.84,613.64,598.2,610.06,27334128,AAPL
1727049600000,610.54,613.39,607.9,611.06,38059289,AAPL
1727136000000,613.55,613.71,608.84,611.91,10689676,AAPL
1727222400000,608.74,615.63,606.03,614.24,38293728,AAPL
1727308800000,620.03,630.51,607.99,615.86,24049526,AAPL
1727568000000,610.14,620.56,602.59,611.97,15706637,AAPL
1727654400000,610.65,615.78,607.32,612.8,1250314,AAPL
1727740800000,615.51,616.29,609.59,612,27011136,AAPL
1727827200000,613.4,623.62,610.14,616.6,31044678,AAPL
1727913600000,616.73,624.42,609.97,623.88,18874688,AAPL
1728172800000,619.54,625.06,616.81,621.96,16640884,AAPL
1728259200000,622.25,627.09,616.44,619.91,17299029,AAPL
1728345600000,623.59,628.09,622.05,624.66,6335220,AAPL
1728432000000,623.41,625.22,619.27,624.45,36839100,AAPL
1728518400000,629.48,632.44,621.22,630.5,6607720,AAPL
1728777600000,628.3,631.83,617.7,623.98,16437256,AAPL
1728864000000,627.74,629.77,622.86,627.36,22918265,AAPL
1728950400000,626.52,633.59,622.31,623.16,11832979,AAPL
1729036800000,622.97,627.23,619.25,621.83,24507835,AAPL
1729123200000,625.84,637.96,622.23,623.66,8019147,AAPL
1729382400000,627.93,640.41,627.61,633.56,17105610,AAPL
1729468800000,628.87,632.2,627.19,631.82,29470518,AAPL
1729555200000,633.62,643.95,623.42,626.98,1170641,AAPL
1729641600000,624.38,630.08,616.55,626.89,48031620,AAPL
1729728000000,631.61,640.78,622.72,623.13,19191402,AAPL
1729987200000,627.9,638.22,617.76,629.91,39124955,AAPL
1730073600000,630.73,636.39,618.25,623.64,36246485,AAPL
1730160000000,630.02,638.62,620.63,637.35,30593341,AAPL
1730246400000,631.97,640.56,623.86,625.31,36121363,AAPL
1730332800000,628.9,630.95,628.81,629.94,21684992,AAPL
1730592000000,634.03,640.98,628.65,636.67,40110869,AAPL
1730678400000,632.7,642.23,632.04,639.66,43481079,AAPL
1730764800000,636.36,637.02,624.12,632.4,18604458,AAPL
1730851200000,628.08,629.31,627.96,628.73,15635567,AAPL
1730937600000,631.86,643.61,630.36,639.48,14320207,AAPL
1731196800000,637.87,647.82,633.71,635.09,44840060,AAPL
1731283200000,634.5,645.72,627.19,630.77,41452613,AAPL
1731369600000,630.31,642.27,626.9,626.97,12658629,AAPL
1731456000000,631.94,636.41,623.3,629.98,30972312,AAPL
1731542400000,628.54,640.25,619.64,632.59,11436040,AAPL
1731801600000,637.15,644.65,625.03,637.69,34031284,AAPL
1731888000000,643.14,651.28,632.85,634.9,19871865,AAPL
1731974400000,634.83,646.09,625.14,630.89,5774615,AAPL
1732060800000,630.27,631.52,626.5,629.47,47806360,AAPL
1732147200000,628.28,640.59,618.72,640.05,19873175,AAPL
1732406400000,640.38,651.74,639.35,645.03,24601514,AAPL
1732492800000,644.43,647.1,642.94,645.08,6619654,AAPL
1732579200000,643.28,650.9,635.01,645.9,43452435,AAPL
1732665600000,643.51,655.19,642.03,655.01,2421206,AAPL
1732752000000,655.93,667.06,645.76,660.91,18666167,AAPL
1733011200000,665.09,676.16,652.14,667.12,15739752,AAPL
1733097600000,666.69,674.26,659.27,662.07,46781506,AAPL
1733184000000,657.29,664.14,648.76,661.92,30847204,AAPL
1733270400000,665.51,666.54,658.21,664.58,15395016,AAPL
1733356800000,668.37,671.13,663.63,667.93,43726475,AAPL
1733616000000,662.41,670.07,657.95,658.32,10731706,AAPL
1733702400000,659.11,662.99,650.33,651.83,35679663,AAPL
1733788800000,647.52,657.97,641.23,653.29,24421172,AAPL
1733875200000,657.84,666.57,655.11,661.85,43025330,AAPL
1733961600000,668.65,670.43,665.99,666.74,26954917,AAPL
1734220800000,669.75,681.72,659.76,676.64,42464857,AAPL
1734307200000,675,676.48,671.89,674.97,33206369,AAPL
1734393600000,670.04,679.23,666.82,679.04,25050746,AAPL
1734480000000,675.77,681.94,672.71,674.38,32926475,AAPL
1734566400000,677.21,689.02,676.62,678.63,23521557,AAPL
1734825600000,676.29,685.05,663.32,684.65,17042461,AAPL
1734912000000,688.34,689.56,680.9,688.77,15349360,AAPL
1734998400000,683.88,688.59,683.72,687.58,1548516,AAPL
1735084800000,681.08,689.37,675.8,678.46,23608865,AAPL
1735171200000,683.57,695.4,677.85,679.14,26962811,AAPL
1735430400000,682.1,682.26,668.58,677.82,23072447,AAPL
1735516800000,675.86,680.75,666.87,674.57,3843619,AAPL
1546214400000,190.21,193.13,189.68,191.79,43501994,GOOGL
1546300800000,191.87,193.95,188.88,189.54,18337207,GOOGL
1546387200000,190.49,194.18,187.63,193.61,36054043,GOOGL
1546473600000,192.05,192.82,191.26,192.6,12737148,GOOGL
1546732800000,191.92,193.53,189.56,193.04,11641105,GOOGL
1546819200000,194.51,196.44,192.64,194.87,24998162,GOOGL
1546905600000,195.18,196.12,195.13,195.81,15234619,GOOGL
1546992000000,194.64,197,191.79,193.71,16778152,GOOGL
1547078400000,195.49,198.37,194.17,196.39,9793926,GOOGL
1547337600000,195.75,198.96,195.13,197.98,50243381,GOOGL
1547424000000,199.07,201.9,198.28,201.2,7135904,GOOGL
1547510400000,200.72,202.68,200.4,201.49,40265362,GOOGL
1547596800000,203.2,206.12,202.45,203.03,40391617,GOOGL
1547683200000,201.83,203.41,198.79,200.34,4078112,GOOGL
1547942400000,200.1,202.89,199.63,201.12,40186433,GOOGL
1548028800000,203.12,204.31,202.19,202.64,35020523,GOOGL
1548115200000,201.68,201.76,201.62,201.68,47014419,GOOGL
1548201600000,202.48,204.99,200.34,203.74,15078610,GOOGL
1548288000000,205.49,206.63,201.93,205.82,48030311,GOOGL
1548547200000,205.23,205.79,203.83,204.61,29735587,GOOGL
1548633600000,202.67,203.87,200.03,200.26,49330923,GOOGL
1548720000000,200.82,200.85,197.46,197.57,40174229,GOOGL
1548806400000,197.06,197.15,196.19,196.48,15664627,GOOGL
1548892800000,197.55,200.93,194.64,197.41,30933132,GOOGL
1549152000000,195.63,197.27,192.76,195.91,22344085,GOOGL
1549238400000,196.7,197.18,194.99,196.68,42697940,GOOGL
1549324800000,197.97,198.92,195.25,198.17,28003281,GOOGL
1549411200000,199,201.15,197.76,199.47,3823595,GOOGL
1549497600000,198.36,201.88,196.35,198.44,47979636,GOOGL
1549756800000,199.96,201.89,198.43,199.28,12813982,GOOGL
1549843200000,197.45,197.48,195.52,196.15,13971028,GOOGL
1549929600000,196.81,198.41,192.97,197.7,5735507,GOOGL
1550016000000,198.88,199.7,198.79,199.07,7257459,GOOGL
1550102400000,199.52,201.11,198.93,200.4,50383523,GOOGL
1550361600000,200.07,202.11,196.27,200.26,1159414,GOOGL
1550448000000,199.93,201.23,198.93,200.96,6180536,GOOGL
1550534400000,200.12,200.86,197.31,199.72,27931646,GOOGL
1550620800000,197.99,200.78,196.94,198.91,33735230,GOOGL
1550707200000,199.22,199.86,196.72,196.89,28975011,GOOGL
1550966400000,195.46,196.88,193.66,194.68,12290187,GOOGL
1551052800000,196.27,200.01,194.56,195.26,24365445,GOOGL
1551139200000,195.95,196.96,193.76,196.76,19180573,GOOGL
1551225600000,198.29,198.66,194.75,198.44,23846969,GOOGL
1551312000000,197.14,200.16,193.47,199.48,44590401,GOOGL
1551571200000,200.24,203.23,197.97,198.5,4641579,GOOGL
1551657600000,200.41,204.28,197.99,204.25,16795059,GOOGL
1551744000000,206.05,206.74,205.65,205.76,10126354,GOOGL
1551830400000,203.93,206.74,201.99,205.74,9659533,GOOGL
1551916800000,205.86,209.16,202.7,204.04,19078456,GOOGL
1552176000000,204.19,204.21,201.13,204.19,5217668,GOOGL
1552262400000,203.8,205.04,203.37,204.58,11923418,GOOGL
1552348800000,202.65,205.59,200.97,202.59,28492134,GOOGL
1552435200000,201.64,203.28,199.87,200.49,33298642,GOOGL
1552521600000,198.97,202.44,196.64,197.17,44558081,GOOGL
1552780800000,198.83,200.57,198.8,199.86,33481987,GOOGL
1552867200000,198.81,199.2,196.69,198.29,13558736,GOOGL
1552953600000,198.06,201.49,194.78,195.39,19289659,GOOGL
1553040000000,197.03,199.36,197.03,197.48,21329811,GOOGL
1553126400000,195.95,197.04,195.41,195.92,13389930,GOOGL
1553385600000,196.62,199.98,196.61,197.88,21871567,GOOGL
1553472000000,197.02,199,195.21,195.51,11849001,GOOGL
1553558400000,194.98,198.03,194.41,197.11,1791434,GOOGL
1553644800000,197.41,197.49,194.82,195.01,8326558,GOOGL
1553731200000,196.17,197.9,194.3,195.29,13615403,GOOGL
1553990400000,193.52,194.22,192.87,193.48,30938106,GOOGL
1554076800000,191.87,194.24,188.96,189.02,38291339,GOOGL
1554163200000,189.21,192.13,185.57,188.81,19071537,GOOGL
